"agency_cd","site_no","Date","Flow","Flow_cd"
"USGS","08164503",2017-08-24,3.37,"A"
"USGS","08164503",2017-08-25,14.9,"A"
"USGS","08164503",2017-08-26,891,"A"
"USGS","08164503",2017-08-27,2930,"A"
"USGS","08164503",2017-08-28,5290,"A"
"USGS","08164503",2017-08-29,6800,"A"
"USGS","08164503",2017-08-30,5140,"A"
"USGS","08164503",2017-08-31,3030,"A"
"USGS","08164503",2017-09-01,2080,"A"
"USGS","08164503",2017-09-02,1660,"A"
"USGS","08164503",2017-09-03,828,"A"
"USGS","08164503",2017-09-04,289,"A"
"USGS","08164503",2017-09-05,163,"A"
"USGS","08164503",2017-09-06,101,"A"
"USGS","08164503",2017-09-07,67.3,"A"
"USGS","08164503",2017-09-08,42.2,"A"
"USGS","08164503",2017-09-09,26.7,"A"
"USGS","08164503",2017-09-10,14.8,"A"
"USGS","08164503",2017-09-11,12.1,"A"
"USGS","08164503",2017-09-12,9.75,"A"
"USGS","08164503",2017-09-13,9.06,"A"
"USGS","08164503",2017-09-14,10.7,"A"
"USGS","08164503",2017-09-15,11.9,"A"
"USGS","08164503",2017-09-16,18.6,"A"
"USGS","08164503",2017-09-17,13.3,"A"
"USGS","08164503",2017-09-18,11.3,"A"
"USGS","08164503",2017-09-19,8.47,"A"
"USGS","08164503",2017-09-20,6.68,"A"
"USGS","08164503",2017-09-21,29.2,"A"
"USGS","08164503",2017-09-22,262,"A"
"USGS","08164503",2017-09-23,113,"A"
"USGS","08164503",2017-09-24,56.9,"A"
"USGS","08164503",2017-09-25,35.9,"A"
"USGS","08164503",2017-09-26,32.9,"A"
"USGS","08164503",2017-09-27,19.2,"A"
"USGS","08164503",2017-09-28,36.8,"A"
"USGS","08164503",2017-09-29,612,"A"
"USGS","08164503",2017-09-30,434,"A"
"USGS","08164503",2017-10-01,114,"A"
"USGS","08164503",2017-10-02,56,"A"
"USGS","08164503",2017-10-03,39.1,"A"
"USGS","08164503",2017-10-04,34.2,"A"
"USGS","08164503",2017-10-05,26.4,"A"
"USGS","08164503",2017-10-06,12.7,"A"
"USGS","08164503",2017-10-07,7.08,"A"
"USGS","08164503",2017-10-08,5.44,"A"
"USGS","08164503",2017-10-09,8.38,"A"
"USGS","08164503",2017-10-10,5.27,"A"
"USGS","08164503",2017-10-11,4.93,"A"
"USGS","08164503",2017-10-12,9.99,"A"
"USGS","08164503",2017-10-13,16.8,"A"
"USGS","08164503",2017-10-14,20.8,"A"
"USGS","08164503",2017-10-15,20.2,"A"
"USGS","08164503",2017-10-16,17,"A"
"USGS","08164503",2017-10-17,14,"A"
"USGS","08164503",2017-10-18,15.2,"A"
"USGS","08164503",2017-10-19,16.4,"A"
"USGS","08164503",2017-10-20,15.1,"A"
"USGS","08164503",2017-10-21,18.3,"A"
"USGS","08164503",2017-10-22,20.5,"A"
"USGS","08164503",2017-10-23,21.6,"A"
"USGS","08164503",2017-10-24,17,"A"
"USGS","08164503",2017-10-25,14.5,"A"
"USGS","08164503",2017-10-26,12,"A"
"USGS","08164503",2017-10-27,9.13,"A"
"USGS","08164503",2017-10-28,11,"A"
"USGS","08164503",2017-10-29,6.68,"A"
"USGS","08164503",2017-10-30,5.33,"A"
"USGS","08164503",2017-10-31,4.73,"A"
"USGS","08164503",2017-11-01,8.16,"A"
"USGS","08164503",2017-11-02,10.1,"A"
"USGS","08164503",2017-11-03,11,"A"
"USGS","08164503",2017-11-04,10.2,"A"
"USGS","08164503",2017-11-05,7.97,"A"
"USGS","08164503",2017-11-06,5.74,"A"
"USGS","08164503",2017-11-07,6.55,"A"
"USGS","08164503",2017-11-08,5.73,"A"
"USGS","08164503",2017-11-09,4.89,"A"
"USGS","08164503",2017-11-10,3.91,"A"
"USGS","08164503",2017-11-11,2.94,"A"
"USGS","08164503",2017-11-12,2.22,"A"
"USGS","08164503",2017-11-13,3.41,"A"
"USGS","08164503",2017-11-14,3.57,"A"
"USGS","08164503",2017-11-15,2.73,"A"
"USGS","08164503",2017-11-16,2.07,"A"
"USGS","08164503",2017-11-17,1.94,"A"
"USGS","08164503",2017-11-18,1.92,"A"
"USGS","08164503",2017-11-19,1.73,"A"
"USGS","08164503",2017-11-20,1.32,"A"
"USGS","08164503",2017-11-21,1.11,"A"
"USGS","08164503",2017-11-22,1.13,"A"
"USGS","08164503",2017-11-23,0.96,"A"
"USGS","08164503",2017-11-24,0.56,"A"
"USGS","08164503",2017-11-25,1.01,"A"
"USGS","08164503",2017-11-26,0.61,"A"
"USGS","08164503",2017-11-27,0.54,"A"
"USGS","08164503",2017-11-28,0.56,"A"
"USGS","08164503",2017-11-29,0.44,"A"
"USGS","08164503",2017-11-30,0.26,"A"
"USGS","08164503",2017-12-01,0.37,"A"
"USGS","08164503",2017-12-02,1.25,"A"
"USGS","08164503",2017-12-03,1.16,"A"
"USGS","08164503",2017-12-04,1.28,"A"
"USGS","08164503",2017-12-05,1.96,"A"
"USGS","08164503",2017-12-06,1.75,"A"
"USGS","08164503",2017-12-07,2.45,"A"
"USGS","08164503",2017-12-08,4.21,"A"
"USGS","08164503",2017-12-09,3.47,"A"
"USGS","08164503",2017-12-10,5.05,"A"
"USGS","08164503",2017-12-11,3.87,"A"
"USGS","08164503",2017-12-12,6.3,"A"
"USGS","08164503",2017-12-13,6.89,"A"
"USGS","08164503",2017-12-14,5.7,"A"
"USGS","08164503",2017-12-15,4.52,"A"
"USGS","08164503",2017-12-16,6.58,"A"
"USGS","08164503",2017-12-17,21.1,"A"
"USGS","08164503",2017-12-18,31.8,"A"
"USGS","08164503",2017-12-19,40.7,"A"
"USGS","08164503",2017-12-20,41.7,"A"
"USGS","08164503",2017-12-21,44.2,"A"
"USGS","08164503",2017-12-22,41.9,"A"
"USGS","08164503",2017-12-23,43.7,"A"
"USGS","08164503",2017-12-24,40.8,"A"
"USGS","08164503",2017-12-25,37.2,"A"
"USGS","08164503",2017-12-26,36.4,"A"
"USGS","08164503",2017-12-27,35.1,"A"
"USGS","08164503",2017-12-28,32.6,"A"
"USGS","08164503",2017-12-29,30.1,"A"
"USGS","08164503",2017-12-30,28.3,"A"
"USGS","08164503",2017-12-31,26.3,"A e"
"USGS","08164503",2018-01-01,24,"A e"
"USGS","08164503",2018-01-02,21.8,"A e"
"USGS","08164503",2018-01-03,20.6,"A"
"USGS","08164503",2018-01-04,20.1,"A"
"USGS","08164503",2018-01-05,18.5,"A"
"USGS","08164503",2018-01-06,16.4,"A"
"USGS","08164503",2018-01-07,19.3,"A"
"USGS","08164503",2018-01-08,19.6,"A"
"USGS","08164503",2018-01-09,17.7,"A"
"USGS","08164503",2018-01-10,16.6,"A"
"USGS","08164503",2018-01-11,16.2,"A"
"USGS","08164503",2018-01-12,15,"A"
"USGS","08164503",2018-01-13,15.1,"A"
"USGS","08164503",2018-01-14,14.4,"A"
"USGS","08164503",2018-01-15,13.2,"A"
"USGS","08164503",2018-01-16,12.9,"A"
"USGS","08164503",2018-01-17,15.3,"A"
"USGS","08164503",2018-01-18,23.4,"A"
"USGS","08164503",2018-01-19,32.1,"A"
"USGS","08164503",2018-01-20,44,"A"
"USGS","08164503",2018-01-21,39.8,"A"
"USGS","08164503",2018-01-22,32.3,"A"
"USGS","08164503",2018-01-23,27.1,"A"
"USGS","08164503",2018-01-24,24.6,"A"
"USGS","08164503",2018-01-25,22.9,"A"
"USGS","08164503",2018-01-26,23,"A"
"USGS","08164503",2018-01-27,27.3,"A"
"USGS","08164503",2018-01-28,26.7,"A"
"USGS","08164503",2018-01-29,26.6,"A"
"USGS","08164503",2018-01-30,34,"A"
"USGS","08164503",2018-01-31,52.8,"A"
"USGS","08164503",2018-02-01,46.3,"A"
"USGS","08164503",2018-02-02,35,"A"
"USGS","08164503",2018-02-03,30.2,"A"
"USGS","08164503",2018-02-04,30.6,"A"
"USGS","08164503",2018-02-05,30.7,"A"
"USGS","08164503",2018-02-06,28.7,"A"
"USGS","08164503",2018-02-07,26.2,"A"
"USGS","08164503",2018-02-08,23.8,"A"
"USGS","08164503",2018-02-09,23,"A"
"USGS","08164503",2018-02-10,23.8,"A"
"USGS","08164503",2018-02-11,22.8,"A"
"USGS","08164503",2018-02-12,38.2,"A"
"USGS","08164503",2018-02-13,32.8,"A"
"USGS","08164503",2018-02-14,29,"A"
"USGS","08164503",2018-02-15,26.7,"A"
"USGS","08164503",2018-02-16,24.9,"A"
"USGS","08164503",2018-02-17,24.3,"A"
"USGS","08164503",2018-02-18,23,"A"
"USGS","08164503",2018-02-19,21.3,"A"
"USGS","08164503",2018-02-20,19.3,"A"
"USGS","08164503",2018-02-21,17.8,"A"
"USGS","08164503",2018-02-22,19.8,"A"
"USGS","08164503",2018-02-23,22.7,"A"
"USGS","08164503",2018-02-24,23,"A"
"USGS","08164503",2018-02-25,27,"A"
"USGS","08164503",2018-02-26,19.6,"A"
"USGS","08164503",2018-02-27,32.8,"A"
"USGS","08164503",2018-02-28,56,"A"
"USGS","08164503",2018-03-01,26.8,"A"
"USGS","08164503",2018-03-02,10.1,"A"
"USGS","08164503",2018-03-03,4.4,"A"
"USGS","08164503",2018-03-04,4.55,"A"
"USGS","08164503",2018-03-05,4.08,"A"
"USGS","08164503",2018-03-06,2.75,"A"
"USGS","08164503",2018-03-07,1.94,"A"
"USGS","08164503",2018-03-08,0.99,"A"
"USGS","08164503",2018-03-09,0.67,"A"
"USGS","08164503",2018-03-10,0.47,"A"
"USGS","08164503",2018-03-11,0.34,"A"
"USGS","08164503",2018-03-12,0.25,"A"
"USGS","08164503",2018-03-13,0.16,"A"
"USGS","08164503",2018-03-14,0.11,"A"
"USGS","08164503",2018-03-15,0.09,"A"
"USGS","08164503",2018-03-16,0.1,"A"
"USGS","08164503",2018-03-17,0.13,"A"
"USGS","08164503",2018-03-18,0.13,"A"
"USGS","08164503",2018-03-19,0.14,"A"
"USGS","08164503",2018-03-20,0.18,"A"
"USGS","08164503",2018-03-21,0.17,"A"
"USGS","08164503",2018-03-22,4.48,"A"
"USGS","08164503",2018-03-23,4.85,"A"
"USGS","08164503",2018-03-24,1.66,"A"
"USGS","08164503",2018-03-25,2.75,"A"
"USGS","08164503",2018-03-26,4.67,"A"
"USGS","08164503",2018-03-27,3.78,"A"
"USGS","08164503",2018-03-28,2.61,"A"
"USGS","08164503",2018-03-29,77.9,"A"
"USGS","08164503",2018-03-30,96.7,"A"
"USGS","08164503",2018-03-31,40.4,"A"
"USGS","08164503",2018-04-01,20.3,"A"
"USGS","08164503",2018-04-02,12.1,"A"
"USGS","08164503",2018-04-03,6.62,"A"
"USGS","08164503",2018-04-04,5.1,"A"
"USGS","08164503",2018-04-05,3.44,"A"
"USGS","08164503",2018-04-06,3.09,"A"
"USGS","08164503",2018-04-07,2.33,"A"
"USGS","08164503",2018-04-08,1.8,"A"
"USGS","08164503",2018-04-09,1.51,"A"
"USGS","08164503",2018-04-10,1.27,"A"
"USGS","08164503",2018-04-11,2.23,"A"
"USGS","08164503",2018-04-12,3.48,"A"
"USGS","08164503",2018-04-13,4.01,"A"
"USGS","08164503",2018-04-14,3.67,"A"
"USGS","08164503",2018-04-15,8.81,"A"
"USGS","08164503",2018-04-16,20.6,"A"
"USGS","08164503",2018-04-17,16.4,"A"
"USGS","08164503",2018-04-18,11.1,"A"
"USGS","08164503",2018-04-19,5.99,"A"
"USGS","08164503",2018-04-20,3.73,"A"
"USGS","08164503",2018-04-21,2.5,"A"
"USGS","08164503",2018-04-22,19.1,"A"
"USGS","08164503",2018-04-23,17.7,"A"
"USGS","08164503",2018-04-24,11.2,"A"
"USGS","08164503",2018-04-25,17.1,"A"
"USGS","08164503",2018-04-26,10.2,"A"
"USGS","08164503",2018-04-27,6.51,"A"
"USGS","08164503",2018-04-28,4.98,"A"
"USGS","08164503",2018-04-29,4.41,"A"
"USGS","08164503",2018-04-30,6.85,"A"
"USGS","08164503",2018-05-01,4.67,"A"
"USGS","08164503",2018-05-02,13.7,"A"
"USGS","08164503",2018-05-03,22.2,"A"
"USGS","08164503",2018-05-04,12.7,"A"
"USGS","08164503",2018-05-05,8.79,"A"
"USGS","08164503",2018-05-06,5.84,"A"
"USGS","08164503",2018-05-07,7.38,"A"
"USGS","08164503",2018-05-08,4.02,"A"
"USGS","08164503",2018-05-09,4.26,"A"
"USGS","08164503",2018-05-10,5.33,"A"
"USGS","08164503",2018-05-11,4.69,"A"
"USGS","08164503",2018-05-12,6.06,"A"
"USGS","08164503",2018-05-13,4.12,"A"
"USGS","08164503",2018-05-14,3.4,"A"
"USGS","08164503",2018-05-15,4.04,"A"
"USGS","08164503",2018-05-16,4.56,"A"
"USGS","08164503",2018-05-17,2.73,"A"
"USGS","08164503",2018-05-18,1.38,"A"
"USGS","08164503",2018-05-19,2.28,"A"
"USGS","08164503",2018-05-20,4.3,"A"
"USGS","08164503",2018-05-21,4.33,"A"
"USGS","08164503",2018-05-22,5.83,"A"
"USGS","08164503",2018-05-23,9.14,"A"
"USGS","08164503",2018-05-24,14.9,"A"
"USGS","08164503",2018-05-25,17.8,"A"
"USGS","08164503",2018-05-26,9.57,"A"
"USGS","08164503",2018-05-27,5.99,"A"
"USGS","08164503",2018-05-28,5.89,"A"
"USGS","08164503",2018-05-29,3.94,"A"
"USGS","08164503",2018-05-30,2.08,"A"
"USGS","08164503",2018-05-31,1.91,"A"
"USGS","08164503",2018-06-01,4.09,"A"
"USGS","08164503",2018-06-02,7.82,"A"
"USGS","08164503",2018-06-03,9.11,"A"
"USGS","08164503",2018-06-04,10.6,"A"
"USGS","08164503",2018-06-05,10,"A"
"USGS","08164503",2018-06-06,11.2,"A"
"USGS","08164503",2018-06-07,6.86,"A"
"USGS","08164503",2018-06-08,7.99,"A"
"USGS","08164503",2018-06-09,6.79,"A"
"USGS","08164503",2018-06-10,10.3,"A"
"USGS","08164503",2018-06-11,11.4,"A"
"USGS","08164503",2018-06-12,19.1,"A"
"USGS","08164503",2018-06-13,19,"A"
"USGS","08164503",2018-06-14,14.1,"A"
"USGS","08164503",2018-06-15,4.85,"A"
"USGS","08164503",2018-06-16,3.07,"A"
"USGS","08164503",2018-06-17,3.51,"A"
"USGS","08164503",2018-06-18,5.21,"A"
"USGS","08164503",2018-06-19,72.7,"A"
"USGS","08164503",2018-06-20,415,"A"
"USGS","08164503",2018-06-21,1020,"A"
"USGS","08164503",2018-06-22,572,"A"
"USGS","08164503",2018-06-23,189,"A"
"USGS","08164503",2018-06-24,86.8,"A"
"USGS","08164503",2018-06-25,43.9,"A"
"USGS","08164503",2018-06-26,22,"A"
"USGS","08164503",2018-06-27,11.2,"A"
"USGS","08164503",2018-06-28,8.33,"A"
"USGS","08164503",2018-06-29,4.88,"A"
"USGS","08164503",2018-06-30,3.9,"A"
"USGS","08164503",2018-07-01,3.2,"A"
"USGS","08164503",2018-07-02,3.32,"A"
"USGS","08164503",2018-07-03,3.24,"A"
"USGS","08164503",2018-07-04,1.66,"A"
"USGS","08164503",2018-07-05,2.31,"A"
"USGS","08164503",2018-07-06,8.62,"A"
"USGS","08164503",2018-07-07,20.7,"A"
"USGS","08164503",2018-07-08,63.3,"A"
"USGS","08164503",2018-07-09,103,"A"
"USGS","08164503",2018-07-10,114,"A"
"USGS","08164503",2018-07-11,150,"A"
"USGS","08164503",2018-07-12,84.2,"A"
"USGS","08164503",2018-07-13,47.8,"A"
"USGS","08164503",2018-07-14,30.9,"A"
"USGS","08164503",2018-07-15,21,"A"
"USGS","08164503",2018-07-16,30.3,"A"
"USGS","08164503",2018-07-17,29.2,"A"
"USGS","08164503",2018-07-18,20.6,"A"
"USGS","08164503",2018-07-19,20.4,"A"
"USGS","08164503",2018-07-20,16.5,"A"
"USGS","08164503",2018-07-21,17.3,"A"
"USGS","08164503",2018-07-22,22.9,"A"
"USGS","08164503",2018-07-23,15.2,"A"
"USGS","08164503",2018-07-24,19.5,"A"
"USGS","08164503",2018-07-25,27.6,"A"
"USGS","08164503",2018-07-26,27.7,"A"
"USGS","08164503",2018-07-27,19.9,"A"
"USGS","08164503",2018-07-28,19.6,"A"
"USGS","08164503",2018-07-29,29.5,"A"
"USGS","08164503",2018-07-30,15.9,"A"
"USGS","08164503",2018-07-31,10.7,"A"
"USGS","08164503",2018-08-01,12.7,"A"
"USGS","08164503",2018-08-02,24.3,"A"
"USGS","08164503",2018-08-03,38.3,"A"
"USGS","08164503",2018-08-04,42.9,"A"
"USGS","08164503",2018-08-05,47.1,"A"
"USGS","08164503",2018-08-06,39.4,"A"
"USGS","08164503",2018-08-07,29.1,"A"
"USGS","08164503",2018-08-08,27.2,"A"
"USGS","08164503",2018-08-09,27.1,"A"
"USGS","08164503",2018-08-10,24.8,"A"
"USGS","08164503",2018-08-11,16.6,"A"
"USGS","08164503",2018-08-12,15.8,"A"
"USGS","08164503",2018-08-13,14.7,"A"
"USGS","08164503",2018-08-14,9.67,"A"
"USGS","08164503",2018-08-15,7.55,"A"
"USGS","08164503",2018-08-16,4.52,"A"
"USGS","08164503",2018-08-17,2.59,"A"
"USGS","08164503",2018-08-18,1.98,"A"
"USGS","08164503",2018-08-19,1.29,"A"
"USGS","08164503",2018-08-20,2.15,"A"
"USGS","08164503",2018-08-21,2.73,"A"
"USGS","08164503",2018-08-22,2.26,"A"
"USGS","08164503",2018-08-23,1.3,"A"
"USGS","08164503",2018-08-24,0.86,"A"
"USGS","08164503",2018-08-25,0.63,"A"
"USGS","08164503",2018-08-26,0.48,"A"
"USGS","08164503",2018-08-27,0.34,"A"
"USGS","08164503",2018-08-28,0.23,"A"
"USGS","08164503",2018-08-29,0.15,"A"
"USGS","08164503",2018-08-30,0.12,"A"
"USGS","08164503",2018-08-31,0.11,"A"
"USGS","08164503",2018-09-01,1.26,"A"
"USGS","08164503",2018-09-02,2.53,"A"
"USGS","08164503",2018-09-03,9.13,"A"
"USGS","08164503",2018-09-04,13.1,"A"
"USGS","08164503",2018-09-05,41.9,"A"
"USGS","08164503",2018-09-06,66.9,"A"
"USGS","08164503",2018-09-07,277,"A"
"USGS","08164503",2018-09-08,399,"A"
"USGS","08164503",2018-09-09,227,"A"
"USGS","08164503",2018-09-10,190,"A"
"USGS","08164503",2018-09-11,150,"A"
"USGS","08164503",2018-09-12,136,"A"
"USGS","08164503",2018-09-13,212,"A"
"USGS","08164503",2018-09-14,152,"A"
"USGS","08164503",2018-09-15,192,"A"
"USGS","08164503",2018-09-16,363,"A"
"USGS","08164503",2018-09-17,248,"A"
"USGS","08164503",2018-09-18,125,"A"
"USGS","08164503",2018-09-19,80.2,"A"
"USGS","08164503",2018-09-20,54.9,"A"
"USGS","08164503",2018-09-21,42.5,"A"
"USGS","08164503",2018-09-22,36.7,"A"
"USGS","08164503",2018-09-23,36.8,"A"
"USGS","08164503",2018-09-24,33.6,"A"
"USGS","08164503",2018-09-25,29.6,"A"
"USGS","08164503",2018-09-26,33.5,"A"
"USGS","08164503",2018-09-27,35.6,"A"
"USGS","08164503",2018-09-28,39.6,"A"
"USGS","08164503",2018-09-29,98,"A"
"USGS","08164503",2018-09-30,196,"A"
"USGS","08164503",2018-10-01,282,"A"
"USGS","08164503",2018-10-02,182,"A"
"USGS","08164503",2018-10-03,130,"A"
"USGS","08164503",2018-10-04,204,"A"
"USGS","08164503",2018-10-05,147,"A"
"USGS","08164503",2018-10-06,83.6,"A"
"USGS","08164503",2018-10-07,46.3,"A"
"USGS","08164503",2018-10-08,29,"A"
"USGS","08164503",2018-10-09,23.7,"A"
"USGS","08164503",2018-10-10,34.9,"A"
"USGS","08164503",2018-10-11,69.3,"A"
"USGS","08164503",2018-10-12,82.5,"A"
"USGS","08164503",2018-10-13,69.3,"A"
"USGS","08164503",2018-10-14,58,"A"
"USGS","08164503",2018-10-15,45.6,"A"
"USGS","08164503",2018-10-16,37.8,"A"
"USGS","08164503",2018-10-17,35.2,"A"
"USGS","08164503",2018-10-18,45.8,"A"
"USGS","08164503",2018-10-19,44.1,"A"
"USGS","08164503",2018-10-20,67.4,"A"
"USGS","08164503",2018-10-21,57.3,"A"
"USGS","08164503",2018-10-22,41.2,"A"
"USGS","08164503",2018-10-23,201,"A"
"USGS","08164503",2018-10-24,521,"A"
"USGS","08164503",2018-10-25,481,"A"
"USGS","08164503",2018-10-26,358,"A"
"USGS","08164503",2018-10-27,190,"A"
"USGS","08164503",2018-10-28,106,"A"
"USGS","08164503",2018-10-29,66.5,"A"
"USGS","08164503",2018-10-30,38.2,"A"
"USGS","08164503",2018-10-31,32,"A"
"USGS","08164503",2018-11-01,725,"A"
"USGS","08164503",2018-11-02,1370,"A"
"USGS","08164503",2018-11-03,574,"A"
"USGS","08164503",2018-11-04,205,"A"
"USGS","08164503",2018-11-05,116,"A"
"USGS","08164503",2018-11-06,80.8,"A"
"USGS","08164503",2018-11-07,63.4,"A"
"USGS","08164503",2018-11-08,45,"A"
"USGS","08164503",2018-11-09,85.1,"A"
"USGS","08164503",2018-11-10,421,"A"
"USGS","08164503",2018-11-11,188,"A"
"USGS","08164503",2018-11-12,85,"A"
"USGS","08164503",2018-11-13,53.4,"A"
"USGS","08164503",2018-11-14,34.6,"A"
"USGS","08164503",2018-11-15,22.5,"A"
"USGS","08164503",2018-11-16,16.9,"A"
"USGS","08164503",2018-11-17,13.8,"A"
"USGS","08164503",2018-11-18,12.3,"A"
"USGS","08164503",2018-11-19,9.71,"A"
"USGS","08164503",2018-11-20,9.68,"A"
"USGS","08164503",2018-11-21,11.5,"A"
"USGS","08164503",2018-11-22,28.4,"A"
"USGS","08164503",2018-11-23,29,"A"
"USGS","08164503",2018-11-24,13.7,"A"
"USGS","08164503",2018-11-25,7.61,"A"
"USGS","08164503",2018-11-26,5.14,"A"
"USGS","08164503",2018-11-27,3.37,"A"
"USGS","08164503",2018-11-28,2.55,"A"
"USGS","08164503",2018-11-29,2.13,"A"
"USGS","08164503",2018-11-30,1.6,"A"
"USGS","08164503",2018-12-01,1.54,"A"
"USGS","08164503",2018-12-02,1.28,"A"
"USGS","08164503",2018-12-03,0.93,"A"
"USGS","08164503",2018-12-04,0.69,"A"
"USGS","08164503",2018-12-05,0.73,"A"
"USGS","08164503",2018-12-06,0.47,"A"
"USGS","08164503",2018-12-07,40.5,"A"
"USGS","08164503",2018-12-08,1720,"A"
"USGS","08164503",2018-12-09,2590,"A"
"USGS","08164503",2018-12-10,1470,"A"
"USGS","08164503",2018-12-11,553,"A"
"USGS","08164503",2018-12-12,261,"A"
"USGS","08164503",2018-12-13,450,"A"
"USGS","08164503",2018-12-14,722,"A"
"USGS","08164503",2018-12-15,206,"A"
"USGS","08164503",2018-12-16,87.4,"A"
"USGS","08164503",2018-12-17,49.5,"A"
"USGS","08164503",2018-12-18,26.4,"A"
"USGS","08164503",2018-12-19,17.5,"A"
"USGS","08164503",2018-12-20,14.3,"A"
"USGS","08164503",2018-12-21,11,"A"
"USGS","08164503",2018-12-22,6.85,"A"
"USGS","08164503",2018-12-23,4.87,"A"
"USGS","08164503",2018-12-24,3.64,"A"
"USGS","08164503",2018-12-25,4.07,"A"
"USGS","08164503",2018-12-26,3.69,"A"
"USGS","08164503",2018-12-27,30.4,"A"
"USGS","08164503",2018-12-28,395,"A"
"USGS","08164503",2018-12-29,180,"A"
"USGS","08164503",2018-12-30,63.1,"A"
"USGS","08164503",2018-12-31,28.3,"A"
"USGS","08164503",2019-01-01,16.1,"A"
"USGS","08164503",2019-01-02,11.2,"A"
"USGS","08164503",2019-01-03,21,"A"
"USGS","08164503",2019-01-04,220,"A"
"USGS","08164503",2019-01-05,124,"A"
"USGS","08164503",2019-01-06,52.4,"A"
"USGS","08164503",2019-01-07,27.8,"A"
"USGS","08164503",2019-01-08,15.7,"A"
"USGS","08164503",2019-01-09,12.2,"A"
"USGS","08164503",2019-01-10,9.32,"A"
"USGS","08164503",2019-01-11,5.71,"A"
"USGS","08164503",2019-01-12,17.9,"A"
"USGS","08164503",2019-01-13,17.5,"A"
"USGS","08164503",2019-01-14,8.01,"A"
"USGS","08164503",2019-01-15,4.26,"A"
"USGS","08164503",2019-01-16,3.26,"A"
"USGS","08164503",2019-01-17,3.65,"A"
"USGS","08164503",2019-01-18,2.2,"A"
"USGS","08164503",2019-01-19,1.76,"A"
"USGS","08164503",2019-01-20,2.09,"A"
"USGS","08164503",2019-01-21,4.8,"A"
"USGS","08164503",2019-01-22,4.9,"A"
"USGS","08164503",2019-01-23,218,"A"
"USGS","08164503",2019-01-24,799,"A"
"USGS","08164503",2019-01-25,268,"A"
"USGS","08164503",2019-01-26,96.7,"A"
"USGS","08164503",2019-01-27,57,"A"
"USGS","08164503",2019-01-28,35.7,"A"
"USGS","08164503",2019-01-29,60.8,"A"
"USGS","08164503",2019-01-30,48.9,"A"
"USGS","08164503",2019-01-31,37.1,"A"
"USGS","08164503",2019-02-01,72.1,"A"
"USGS","08164503",2019-02-02,73.4,"A"
"USGS","08164503",2019-02-03,103,"A"
"USGS","08164503",2019-02-04,89.7,"A"
"USGS","08164503",2019-02-05,59.4,"A"
"USGS","08164503",2019-02-06,51.3,"A"
"USGS","08164503",2019-02-07,30.4,"A"
"USGS","08164503",2019-02-08,22,"A"
"USGS","08164503",2019-02-09,18.1,"A"
"USGS","08164503",2019-02-10,14.6,"A"
"USGS","08164503",2019-02-11,10.6,"A"
"USGS","08164503",2019-02-12,12.3,"A"
"USGS","08164503",2019-02-13,10.5,"A"
"USGS","08164503",2019-02-14,10.2,"A"
"USGS","08164503",2019-02-15,9.12,"A"
"USGS","08164503",2019-02-16,6.59,"A"
"USGS","08164503",2019-02-17,5.31,"A"
"USGS","08164503",2019-02-18,4.15,"A"
"USGS","08164503",2019-02-19,3.57,"A"
"USGS","08164503",2019-02-20,2.72,"A"
"USGS","08164503",2019-02-21,2.55,"A"
"USGS","08164503",2019-02-22,2.01,"A"
"USGS","08164503",2019-02-23,2.1,"A"
"USGS","08164503",2019-02-24,1.8,"A"
"USGS","08164503",2019-02-25,1.98,"A"
"USGS","08164503",2019-02-26,2.64,"A"
"USGS","08164503",2019-02-27,605,"A"
"USGS","08164503",2019-02-28,1320,"A"
"USGS","08164503",2019-03-01,990,"A"
"USGS","08164503",2019-03-02,448,"A"
"USGS","08164503",2019-03-03,123,"A"
"USGS","08164503",2019-03-04,65.4,"A"
"USGS","08164503",2019-03-05,32.3,"A"
"USGS","08164503",2019-03-06,16.8,"A"
"USGS","08164503",2019-03-07,11,"A"
"USGS","08164503",2019-03-08,8.07,"A"
"USGS","08164503",2019-03-09,6.15,"A"
"USGS","08164503",2019-03-10,4.95,"A"
"USGS","08164503",2019-03-11,4.19,"A"
"USGS","08164503",2019-03-12,3.79,"A"
"USGS","08164503",2019-03-13,3.23,"A"
"USGS","08164503",2019-03-14,2.51,"A"
"USGS","08164503",2019-03-15,2.15,"A"
"USGS","08164503",2019-03-16,1.64,"A"
"USGS","08164503",2019-03-17,2.08,"A"
"USGS","08164503",2019-03-18,2.66,"A"
"USGS","08164503",2019-03-19,2.32,"A"
"USGS","08164503",2019-03-20,2.38,"A"
"USGS","08164503",2019-03-21,2.22,"A"
"USGS","08164503",2019-03-22,2.44,"A"
"USGS","08164503",2019-03-23,2.45,"A"
"USGS","08164503",2019-03-24,1.9,"A"
"USGS","08164503",2019-03-25,1.33,"A"
"USGS","08164503",2019-03-26,1.12,"A"
"USGS","08164503",2019-03-27,0.83,"A"
"USGS","08164503",2019-03-28,0.91,"A"
"USGS","08164503",2019-03-29,1.51,"A"
"USGS","08164503",2019-03-30,1.28,"A"
"USGS","08164503",2019-03-31,1.34,"A"
"USGS","08164503",2019-04-01,1.28,"A"
"USGS","08164503",2019-04-02,0.99,"A"
"USGS","08164503",2019-04-03,1.32,"A"
"USGS","08164503",2019-04-04,1.04,"A"
"USGS","08164503",2019-04-05,0.65,"A"
